FileName,SERIES_NAME,VARIABLE_NAME,ATTRIBUTE_TITLE,KEYWORD1,KEYWORD2,ATTRIBUTE_LABEL,CONFIDENCE_INTERVAL,DEPTH,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,CITATION_ADDRESS,PUBLICATION_DATE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,SLD_URL,SLD_NAME,NO_DATA,DATA_FORMAT
TAXNWRB_Albic.Arenosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Albic Arenosols,WRB,Arenosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Albic.Arenosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Albic.Luvisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Albic Luvisols,WRB,Luvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Albic.Luvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Alic.Nitisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Alic Nitisols,WRB,Nitisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Alic.Nitisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Aluandic.Andosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Aluandic Andosols,WRB,Andosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Aluandic.Andosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Aric.Regosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Aric Regosols,WRB,Regosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Aric.Regosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Calcaric.Regosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Calcaric Regosols,WRB,Regosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Calcaric.Regosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Calcic.Chernozems_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Calcic Chernozems,WRB,Chernozems,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Calcic.Chernozems_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Calcic.Gleysols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Calcic Gleysols,WRB,Gleysols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Calcic.Gleysols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Calcic.Gypsisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Calcic Gypsisols,WRB,Gypsisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Calcic.Gypsisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Calcic.Histosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Calcic Histosols,WRB,Histosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Calcic.Histosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Calcic.Kastanozems_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Calcic Kastanozems,WRB,Kastanozems,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Calcic.Kastanozems_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Calcic.Luvisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Calcic Luvisols,WRB,Luvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Calcic.Luvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Calcic.Solonetz_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Calcic Solonetz,WRB,Solonetz,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Calcic.Solonetz_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Calcic.Vertisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Calcic Vertisols,WRB,Vertisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Calcic.Vertisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Cryic.Histosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Cryic Histosols,WRB,Histosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Cryic.Histosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Cutanic.Alisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Cutanic Alisols,WRB,Alisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Cutanic.Alisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Endogleyic.Cambisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Endogleyic Cambisols,WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Endogleyic.Cambisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Endogleyic.Planosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Endogleyic Planosols,WRB,Planosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Endogleyic.Planosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Ferralic.Arenosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Ferralic Arenosols,WRB,Arenosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Ferralic.Arenosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Ferralic.Cambisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Ferralic Cambisols,WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Ferralic.Cambisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Fibric.Histosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Fibric Histosols,WRB,Histosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Fibric.Histosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Gleyic.Luvisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Gleyic Luvisols,WRB,Luvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Gleyic.Luvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Gleyic.Podzols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Gleyic Podzols,WRB,Podzols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Gleyic.Podzols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Gleyic.Solonetz_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Gleyic Solonetz,WRB,Solonetz,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Gleyic.Solonetz_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Gypsic.Solonchaks_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Gypsic Solonchaks,WRB,Solonchaks,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Gypsic.Solonchaks_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Acrisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Acrisols,WRB,Acrisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Acrisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Acrisols..Alumic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Acrisols (Alumic),WRB,Acrisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Acrisols..Alumic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Acrisols..Ferric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Acrisols (Ferric),WRB,Acrisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Acrisols..Ferric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Acrisols..Humic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Acrisols (Humic),WRB,Acrisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Acrisols..Humic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Albeluvisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Albeluvisols,WRB,Albeluvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Albeluvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Alisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Alisols,WRB,Alisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Alisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Andosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Andosols,WRB,Andosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Andosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Arenosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Arenosols,WRB,Arenosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Arenosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Arenosols..Calcaric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Arenosols (Calcaric),WRB,Arenosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Arenosols..Calcaric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Calcisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Calcisols,WRB,Calcisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Calcisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Calcisols..Sodic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Calcisols (Sodic),WRB,Calcisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Calcisols..Sodic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Cambisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Cambisols,WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Cambisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Cambisols..Calcaric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Cambisols (Calcaric),WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Cambisols..Calcaric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Cambisols..Chromic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Cambisols (Chromic),WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Cambisols..Chromic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Cambisols..Dystric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Cambisols (Dystric),WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Cambisols..Dystric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Cambisols..Eutric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Cambisols (Eutric),WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Cambisols..Eutric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Cambisols..Humic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Cambisols (Humic),WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Cambisols..Humic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Cambisols..Sodic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Cambisols (Sodic),WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Cambisols..Sodic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Chernozems_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Chernozems,WRB,Chernozems,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Chernozems_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Cryosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Cryosols,WRB,Cryosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Cryosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
